position,direction,experience,salary,location,skills,company,RU,ENG,text,date
Analyst,Analytics,not specified,from 1000 to 1000 USD,Tashkent city,Python,Banks Soft Systems,True,True,"#аналитик 
Аналитик в команду внедрения ботов
Ташкент
Banks Soft Systems  https://bssys.com/- это ведущий разработчик в мире финансовых продуктов и сервисов, онлайн-коммуникаций и пользовательского опыта.
В связи с новыми проектами в Узбекистане, мы в поиске аналитика.
Головной офис по разработке «речевых технологий» находится в Швейцарии. 
Основные проекты: Внедрение систем речевой аналитики, чат-ботов и виртуальных ассистентов с использованием нейросетей и машинного обучения.
 
В Ваши задачи будет входить:
 • Коммуникации с внешним заказчиком
 • Разработка технической документации
 • Проектирование схемы диалоговых сценариев 
 • Реализация интеграции
 • Обработка данных для обучения моделей распознавания
 • Тестирование модели распознавания устной речи, анализ результатов 

Наши ожидания:
Вам будет у нас интересно, если вы имеете опыт работы или начали развиваться по направлению
аналитики, а также имеете:
 • Отличные коммуникативные навыки
 •  Умение и готовность брать на себя ответственность за принятие решений
 • Высшее техническое или лингвистическое образование
 • Опыт реализации интеграций
 • Интерес к технологиям распознавания речи
 • Знание узбекского и русского языка (разговорный и письменный)
 • Знание Python будет являться преимуществом  

От нас:
 • Официальное трудоустройство, г.Ташкент 
 • График работы: 5/2, с 9-18 или с 10 до 19, возможность работать удалённо
 • Заработанная плата обговаривается индивидуально, от 1000$+премии 
 • Динамичная работа, лояльное руководство
 • Система наставничества
 • Внутренние и внешние обучения
 • Возможность изучать англ. яз. (бесплатно – есть свой штат преподавателей)
 • ДМС, включающий стоматологию

Контакты: telegram @assmolina


👉 Подписаться на канал @UzDev_Jobs",2024-02-20 12:04:06+00:00
Analyst,Analytics,not specified,from 1000 to 1000 USD,Tashkent city,Python,Banks Soft Systems,True,True,"#аналитик 
Аналитик в команду внедрения ботов
Ташкент
Banks Soft Systems www.bssys.com - это ведущий разработчик в мире финансовых продуктов и сервисов, онлайн-коммуникаций и пользовательского опыта.
В связи с новыми проектами в Узбекистане, мы в поиске аналитика.
Головной офис по разработке «речевых технологий» находится в Швейцарии. 
Основные проекты: Внедрение систем речевой аналитики, чат-ботов и виртуальных ассистентов с использованием нейросетей и машинного обучения.
 
В Ваши задачи будет входить:
 • Коммуникации с внешним заказчиком
 • Разработка технической документации
 • Проектирование схемы диалоговых сценариев 
 • Реализация интеграции
 • Обработка данных для обучения моделей распознавания
 • Тестирование модели распознавания устной речи, анализ результатов 

Наши ожидания:
Вам будет у нас интересно, если вы имеете опыт работы или начали развиваться по направлению
аналитики, а также имеете:
 • Отличные коммуникативные навыки
 •  Умение и готовность брать на себя ответственность за принятие решений
 • Высшее техническое или лингвистическое образование
 • Опыт реализации интеграций
 • Интерес к технологиям распознавания речи
 • Знание узбекского и русского языка (разговорный и письменный)
 • Знание Python будет являться преимуществом  

От нас:
 • Официальное трудоустройство, г.Ташкент 
 • График работы: 5/2, с 9-18 или с 10 до 19, возможность работать удалённо
 • Заработанная плата обговаривается индивидуально, от 1000$+премии 
 • Динамичная работа, лояльное руководство
 • Система наставничества
 • Внутренние и внешние обучения
 • Возможность изучать англ. яз. (бесплатно – есть свой штат преподавателей)
 • ДМС, включающий стоматологию

Контакты: telegram @assmolina


👉 Подписаться на канал @UzDev_Jobs",2024-02-08 10:04:07+00:00
System Analyst,Analytics,1-3 years,from 1200 to 2000 USD,not specified,Atlassian Confluence,CLOUDCOM,False,True,"#аналитик 
В IT компанию CLOUDCOM производится набор Системных аналитиков с опытом в IT продуктах (SaaS, PaaS, Foodtech)!

Требования:
- Опыт работы от 2 лет в смежных сферах (SaaS, PaaS, Foodtech)
- Уверенное знание Atlassian Confluence 
- Умение создавать гибкие Вики-системы для продуктов
- Умение описывать Бизнес процессы с учетом технической составляющей для последующей разработки
- Опыт взаимодействия с разработчиками и дизайнерами интерфейсов
- Знание английского языка будет преимуществом

Мы предлагаем:
- Оклад от 1200 до 2000$ в месяц, на руки.
- Рабочий график с 10:00 до 19:00, 5/2, с возможностью перехода на Гибкий, после окончания испытательного срока
- Интересные задачи и возможность влиять на продукты компании
- Карьерный рост каждые 6/12 месяцев в зависимости от достигнутых успехов

Присоединяйтесь к нашей команде и работайте над международными IT-продуктами и стартапами из разных стран мира.

Для отправки резюме: @AKBlake / alex@cloudcommerce.cc


👉 Подписаться на канал @UzDev_Jobs",2024-05-05 11:57:39+00:00
System Analyst,Analytics,3 years >,from 15000000 to 40000000 UZS,not specified,not specified,Turonbank,False,False,"#аналитик 
В рамках цифровой трансформации АКБ Туронбанк расширяет штат специалистов ИТ. Если вас интересует работа с интересными проектами, дружный коллектив и конкурентоспособная заработная плата, приглашаем вас присоединиться к нашей команде. 
В настоящий момент требуется:

Системный Аналитик

Обязанности:
•  Работа в команде: Активное взаимодействие с бизнес-аналитиками, разработчиками, тестировщиками и другими членами команды для совместного решения задач проекта.
•  Разработка спецификаций на интеграции: Анализ бизнес-процессов и формирование детальных технических спецификаций для успешной интеграции новых систем и технологий.
•  Разработка подробных ТЗ: Формулирование подробных технических требований, которые ясно описывают функциональность системы и ее взаимодействие с другими компонентами.
•  Взаимодействие с бизнес-подразделениями и ИТ бизнес-партнерами: Проведение совещаний с заказчиками для понимания их потребностей и ожиданий, а также для обеспечения соответствия разрабатываемых решений бизнес-требованиям.
•  Техническая документация: Подготовка технической документации, включая диаграммы, схемы, и другие визуальные материалы для более наглядного представления концепций и решений.

Требования:
•  Опыт работы: Не менее 3 лет опыта работы в роли системного аналитика.
•  Аналитические навыки: Глубокое понимание бизнес-процессов и способность анализа их на предмет оптимизации и автоматизации.
•  Техническое понимание: Знание технологических стеков, опыт работы с интеграцией систем и понимание принципов работы современных ИТ-решений.
•  Коммуникационные навыки: Отличные навыки коммуникации, умение ясно выражать свои мысли, а также внимание к деталям.
•  Опыт в разработке документации: Умение подготавливать подробные ТЗ и спецификации на интеграции.
•  Образование: Высшее техническое образование в области информационных технологий, физики, математики или связанных областях.


Условия:
•  Полный рабочий день, пятидневная рабочая неделя;
•  Испытательный срок – 3 месяца;
•  Пол: Не имеет значения;
•  Конкурентная заработная плата по результатам собеседования (от 15 до 40 млн сум).

Буду рада ответить на вопросы и ознакомиться с резюме:
@RFR_464981500


👉 Подписаться на канал @UzDev_Jobs",2024-02-21 07:02:46+00:00
System Analyst,Other,3 years >,from 15000000 to 40000000 UZS,not specified,not specified,Turonbank,False,False,"#аналитик 
В рамках цифровой трансформации АКБ Туронбанк расширяет штат специалистов ИТ. Если вас интересует работа с интересными проектами, дружный коллектив и конкурентоспособная заработная плата, приглашаем вас присоединиться к нашей команде. 
В настоящий момент требуется:

Системный Аналитик

Обязанности:
•  Работа в команде: Активное взаимодействие с бизнес-аналитиками, разработчиками, тестировщиками и другими членами команды для совместного решения задач проекта.
•  Разработка спецификаций на интеграции: Анализ бизнес-процессов и формирование детальных технических спецификаций для успешной интеграции новых систем и технологий.
•  Разработка подробных ТЗ: Формулирование подробных технических требований, которые ясно описывают функциональность системы и ее взаимодействие с другими компонентами.
•  Взаимодействие с бизнес-подразделениями и ИТ бизнес-партнерами: Проведение совещаний с заказчиками для понимания их потребностей и ожиданий, а также для обеспечения соответствия разрабатываемых решений бизнес-требованиям.
•  Техническая документация: Подготовка технической документации, включая диаграммы, схемы, и другие визуальные материалы для более наглядного представления концепций и решений.

Требования:
•  Опыт работы: Не менее 3 лет опыта работы в роли системного аналитика.
•  Аналитические навыки: Глубокое понимание бизнес-процессов и способность анализа их на предмет оптимизации и автоматизации.
•  Техническое понимание: Знание технологических стеков, опыт работы с интеграцией систем и понимание принципов работы современных ИТ-решений.
•  Коммуникационные навыки: Отличные навыки коммуникации, умение ясно выражать свои мысли, а также внимание к деталям.
•  Опыт в разработке документации: Умение подготавливать подробные ТЗ и спецификации на интеграции.
•  Образование: Высшее техническое образование в области информационных технологий, физики, математики или связанных областях.


Условия:
•  Полный рабочий день, пятидневная рабочая неделя;
•  Испытательный срок – 3 месяца;
•  Пол: Не имеет значения;
•  Конкурентная заработная плата по результатам собеседования (от 15 до 40 млн сум).

Буду рада ответить на вопросы и ознакомиться с резюме:
@RFR_464981500


👉 Подписаться на канал @UzDev_Jobs",2024-04-30 11:42:35+00:00
Product Analyst,Analytics,3 years >,from 15000000 to 25000000 UZS,not specified,"SQL, Figma, UML, BPMN",Uzinfocom,False,False,"#аналитик 
Вакансия: Продуктовый аналитик 
Заработная плата: 15-25 млн. сумм
Требуемый опыт работы: от 3 лет 
Полная занятость, полный день 
 
Uzinfocom - ведущая компания в области информационных технологий. 
Обязанности: 
• Сбор требований для реализации фич. 
• Анализ требований, выстраивание приоритетов и устранение противоречий. 
• Проектирование интерфейса совместно с командой разработки. 
• Согласование решения с командой и владельцем продукта. 
• Определение типа и написание необходимых спецификаций требований. 
• Участие в грумингах для пояснения и постановки задач команде разработки. 
• Поддержание документации в актуальном состоянии 
• Инициировать и проводить собрания. 
• Проводить интервьюирование, анкетирование и прочие кастдевы 
• Проводить «мозговые штурмы» с командой. 
• Уметь определять границы системы и решать задачу минимальными затратами. 

Требования: 
• Понимать что такое Frontend, Backend. 
• Роль API и протокола HTTP при взаимодействии между системами. 
• Основы SQL 
• Понимание сути концепции CI/CD. 
• Общее представление о системе контроля версий. 
• Базовые знания нотаций UML, BPMN. 
• Умение составлять описание вариантов использования. 
• Диаграммы активности и последовательности 
• Основы UI/UX, правила построения интерфейсов (принципы, этапы разработки, критерии качества). 
• Типовые элементы (экранные формы, модальные окна, хлебные крошки, пагинация и т.д.). 
• Понимание, что такое «клиентский путь». 
• Базовые умения работы с интерфейсом Figma 
• Понимание основных гибких методологий разработки Scrum, Kanban 
• Выстраивать взаимодействие и совместную работу с бизнесом, командой, экспертами и другими участниками процесса создания, развития и сопровождения продукта. 
• Планировать и выстраивать процесс работы; выделять, декомпозировать и приоритизировать задачи. 
• Создавать разные виды проектной документации. 
• Описывать бизнес-процессы, поведение пользователей и отклик системы, системные функции (процессы, осуществляемые системой без участия пользователя). 
Условия: 
• Официальное трудоустройство; 
• Офис в центре города со всеми удобствами, пятидневная рабочая неделя; 
• Большие и интересные проекты государственного масштаба с уникальной структурой; 
• Возможность самореализации, карьерный и профессиональный рост; 
• Молодой и дружный коллектив; 
• Социальный пакет (оплачиваемый отпуск, больничные и т.п.); 
• Другие бонусы по результатам работы (надбавки, премии). 

Контакты для связи: +998 91 831 33 48 
Резюме скидывать:  @bekhruz_dmed


👉 Подписаться на канал @UzDev_Jobs",2024-02-16 07:01:45+00:00
Business Analyst,Analytics,1-3 years,from 700 to 700 USD,not specified,"SQL, BPMN, UML",Weiner Deming,True,True,"#аналитик 
ООО Weiner Deming ищет бизнес/технического аналитика в команду.

Предлагаемая заработная плата: от 700$

О продукте:
Ritm — это программное обеспечение для комплексной автоматизации бизнеса. Оно помогает предприятиям управлять ключевыми процессами, такими как работа с клиентами, управление персоналом, финансами и товарами. Основная цель Ritm — повышение эффективности работы компаний и улучшение их взаимодействия с клиентами. Подробнее о продукте можно узнать на сайте Ritm (https://ritm.uz/).

Обязанности:
• Анализ бизнес-процессов: выявление требований, определение проблем и возможностей для улучшения бизнес-операций клиентов.
• Сбор и документирование требований: тесная работа с клиентами, выявление их потребностей и конвертация этих данных в технические спецификации для разработчиков.
• Взаимодействие с командой разработки: сотрудничество с разработчиками и другими заинтересованными сторонами для разработки решений, соответствующих требованиям бизнеса.
• Разработка и поддержка документации: создание и обновление спецификаций, описания процессов и сценариев использования для разработчиков, тестировщиков и пользователей.
• Моделирование процессов и разработка решений: разработка предложений по оптимизации бизнес-процессов с использованием программного обеспечения Ritm.
• Тестирование и проверка внедренных решений: участие в проверке и тестировании разработок для обеспечения соответствия требований и ожиданий клиентов.
• Обучение пользователей и поддержка внедрения: разработка обучающих материалов и консультирование клиентов по использованию нового функционала продукта.

Будет плюсом:
• Знание SQL для анализа данных.
• Опыт работы с инструментами бизнес-анализа (например, BPMN, UML).
• Опыт в IT-консалтинге и интеграции программных решений.

Требования:
• Опыт работы в роли бизнес-аналитика или технического аналитика от 2 лет.
• Знание основ программирования и понимание архитектуры программных решений.
• Понимание жизненного цикла разработки ПО и современных методов разработки (Agile, Scrum).
• Умение ясно формулировать требования и подготавливать техническую документацию.
• Опыт работы с SaaS-продуктами и знание IT-терминологии.
• Отличные навыки коммуникации и презентации на русском и узбекском (знание английского будет плюсом).
• Внимательность к деталям и умение решать сложные задачи.

Условия работы:
• Официальное трудоустройство и конкурентоспособная зарплата.
• График работы 5/7 с 09:00 до 18:00.
• Возможности для профессионального роста и обучения.
• Работа в дружной и профессиональной команде, ориентированной на результаты
•  Если вы готовы присоединиться к нашей команде, отправьте свое резюме: @Jkamal_94


👉 Подписаться на канал @UzDev_Jobs",2024-10-18 10:15:23+00:00
Product Analyst,Analytics,3 years >,from 15000000 to 25000000 UZS,not specified,"SQL, UML, BPMN, Figma",Uzinfocom,True,False,"#аналитик 
Продуктовый аналитик 
Заработная плата: 15-25 млн. сумм
Требуемый опыт работы: от 3 лет 
Полная занятость, полный день 

Uzinfocom - ведущая компания в области информационных технологий.

Обязанности: 
• Сбор требований для реализации фич. 
• Анализ требований, выстраивание приоритетов и устранение противоречий. 
• Проектирование интерфейса совместно с командой разработки. 
• Согласование решения с командой и владельцем продукта. 
• Определение типа и написание необходимых спецификаций требований. 
• Участие в грумингах для пояснения и постановки задач команде разработки. 
• Поддержание документации в актуальном состоянии 
• Инициировать и проводить собрания. 
• Проводить интервьюирование, анкетирование и прочие кастдевы 
• Проводить «мозговые штурмы» с командой. 
• Уметь определять границы системы и решать задачу минимальными затратами. 

Требования:
• Обязательное знание русского языка!
• Понимать что такое Frontend, Backend. 
• Роль API и протокола HTTP при взаимодействии между системами. 
• Основы SQL 
• Понимание сути концепции CI/CD. 
• Общее представление о системе контроля версий. 
• Базовые знания нотаций UML, BPMN. 
• Умение составлять описание вариантов использования. 
• Диаграммы активности и последовательности 
• Основы UI/UX, правила построения интерфейсов (принципы, этапы разработки, критерии качества). 
• Типовые элементы (экранные формы, модальные окна, хлебные крошки, пагинация и т.д.). 
• Понимание, что такое «клиентский путь». 
• Базовые умения работы с интерфейсом Figma 
• Понимание основных гибких методологий разработки Scrum, Kanban 
• Выстраивать взаимодействие и совместную работу с бизнесом, командой, экспертами и другими участниками процесса создания, развития и сопровождения продукта. 
• Планировать и выстраивать процесс работы; выделять, декомпозировать и приоритизировать задачи. 
• Создавать разные виды проектной документации. 
• Описывать бизнес-процессы, поведение пользователей и отклик системы, системные функции (процессы, осуществляемые системой без участия пользователя). 

Условия: 
• Официальное трудоустройство; 
• Офис в центре города со всеми удобствами, пятидневная рабочая неделя; 
• Большие и интересные проекты государственного масштаба с уникальной структурой; 
• Возможность самореализации, карьерный и профессиональный рост; 
• Молодой и дружный коллектив; 
• Социальный пакет (оплачиваемый отпуск, больничные и т.п.); 
• Другие бонусы по результатам работы (надбавки, премии). 

Контакты для связи: +998 91 831 33 48 
Резюме скидывать: @bekhruz_dmed


👉 Подписаться на канал @UzDev_Jobs",2024-03-05 09:43:23+00:00
Power BI Developer,Analytics,3 years >,from 1700 to 1700 USD,not specified,"Power BI, SQL",ASKLEPIY Group,False,False,"#аналитик #powerbi
В крупную фармацевтическую компанию ASKLEPIY Group ищем Аналитика Power BI / Разработчика Power BI с экспертизой в продуктовой и коммерческой аналитике, владеющего инструментами разработки дашбордов в Power BI.

ASKLEPIY Group – лидирующая компания на фармацевтическом рынке Узбекистана, в состав которой входят 6 бизнес-юнитов: ASKLEPIY Distribution – крупнейший дистрибьютор, OXYmed - самая узнаваемая аптечная сеть, NIKA PHARM – лучший национальный производитель лекарственных препаратов, ZAMONA RANO – производство натуральных фито чаёв, MARI PHARM – маркетинговая компания по продвижению фармацевтической и парафармацевтической продукции, STM-дистрибьютор эксклюзивных товаров.


ASKLEPIY Group победитель премии Davinci «Самый желаемый работодатель 2021»

Обязанности:

Разработка аналитических отчетов в MS Power BI;
Сбор и анализ требований заказчика к целевой системе BI-дашбордов;
Анализ существующих и определение целевых метрик/показателей, необходимых для разработки системы отчетов;
Прототипирование дашбордов, согласование прототипов с Заказчиком;
Оформление методологии расчета показателей (при запросе от заказчика);
Анализ качества данных, проверка чистоты, обогащение;
Формирование SQL-запросов по извлечению и преобразованию данных из разнородных источников;
Постановка требований к интеграции данных из различных информационных систем и хранилищ данных;
Разработка моделей BI-дашбордов;
Тестирование и поддержка моделей визуализации, управление изменениями.

Требования:
Опыт работы с аналогичным функционалом от 3-х лет;
Глубокий уровень владения MS Power BI, быть готовым показать дашборды, которые были разработаны;
Знание SQL, навыки оптимизации запросов, опыт обработки больших массивов данных;
Знание и умение применять количественные и качественные метрики для оценки бизнеса/ продуктов;
Умение работать с базами данных и неструктурированной информацией, разрабатывать и проверять гипотезы с помощью BI-инструментов;
Ориентация на результат, проактивный подход, аккуратность и внимание к деталям.

Условия:
График: полный рабочий день (5/2).
Официальное оформление, уровень дохода от 1 700 $, окончательная цифра обсуждается по результатам собеседования в зависимости от опыта и квалификации.
Интересные и масштабные задачи.

Телефон для связи: 90 370 33 02
 Резюме отправлять на: @m_narbayeva


👉 Подписаться на канал @UzDev_Jobs",2024-03-27 11:33:22+00:00
NodeJS Mentor,Other,1-3 years,from 3000000 to 12000000 UZS,Andijan region,"JavaScript, TypeScript, NodeJS, Express.js, Nest.js, PostgreSQL, MongoDB, Redis, Jest, Docker, RabbitMQ, WebSocket, Git",Pixel School,True,True,"#андижан #backend #mentor
Pixel School o'quv markaziga backend mentor qidirilmoqda 

Oylik : 3 mln - 12 mln

Ish turi: Offline (Andijon)

Tajriba 2+

- JavaScript, TypeScript
- NodeJs, ExpressJs, NestJs, 
- PostgreSQL, MongoDB, Redis,
- Jest, Docker, RabbitMQ, 
- WebSocket, Git
- O’zbek tilida erkin muloqot qila olishi
- Ingliz tilini kamida A2 darajada bilishi
- Algoritm yaxshi bo’lishi
- Jamoa bilan ishlay olish

Sizga taklif qilamiz

- Qoniqarli maosh
- Moslashuvchan ish grafigi
- Part time ishlay olish
- Do’stona va ahil jamoa

Kamida 2 yil real loyihalarda ishlagan bo’lishi talab etiladi.

Resume va portofilio bo’lishi talab qilinadi.
Murojaat: @pixelschool_admin


👉 Подписаться на канал @UzDev_Jobs",2024-03-05 06:03:10+00:00
Flutter Developer,Mobile,not specified,from 3000000 to 3000000 UZS,Andijan region,"Flutter, Dart, Mobile UI/UX Design, API integration, Database knowledge, Debugging, Version control",Nova Code,False,False,"#андижан #flutter 
Flutter dastruchi kerak.

— Kompaniya: Nova Code
— Ish turi: Offline, Office
— Joylashuv: Andijon, Navruz Mall yonida.

Talablar:
Candidatlarga task beriladi, bajarganlar bilan interview olib boriladi. Asosiy talablar:

Texnik ko'nikmalar:
1. Flutter & Dart proficiency 
2. Mobile UI/UX Design 
3. State boshqaruvi 
4. API integratsiyasi 
5. Maʼlumotlar bazasi bilimi 
6. Nosozliklarni tuzatish va sinovdan o‘tkazish 
7. Versiyani boshqarish

— Maosh: 3.000.000+
— Ish holati: aktiv
— Murojaat uchun: @BDadajonov
— Telefon: +998940851500


👉 Подписаться на канал @UzDev_Jobs",2024-11-06 09:02:41+00:00
PHP Backend Developer,Backend,1-3 years,from 3000000 to 10000000 UZS,Andijan region,"Laravel, MySQL, PostgreSQL, REST, Git",IT Academy,False,False,"#андижан #php 
Backend dasturchi kerak (PHP)

Kompaniya: IT Academy

Talablar:
- Laravel, PHP, MySQL, PostgreSQL, REST API-ni bilish.
- SQL so'rovlarini yozish qobiliyati.
- Boshqa odamlarning kodini tushunish qobiliyati.
- Ishlashni optimallashtirish bo'yicha tajriba.darsni zo'r o'ta oladgan dasturchi
- Jamoada ishlash, qaror qabul qilish va rivojlanish jarayonini boshqarish qobiliyati.
- Laravel bilan kamida 1 yil ish tajribasi.

Vazifalar: 
- PHP Laravelda veb-ilovalarni ishlab chiqish va qo'llab-quvvatlash
- veb-ilova ish faoliyatini optimallashtirish va yaxshilash;
- REST API ishlab chiqish;
- versiyani boshqarish uchun Git-dan foydalanish;
- Hozirgi loyihalarimizga texnik yordam ko'rsatish.

Qo'shimcha: Strong Junior yoki Middle dasturchi talab qilinadi.

- Maosh: 3.000.000 - 10 000 000
- Manzil: Andijon
- Bog'lanish: @billions_0222



👉 Подписаться на канал @UzDev_Jobs",2024-08-14 07:49:57+00:00
SMM Manager,Marketing,1-3 years,from 3000000 to 10000000 UZS,Andijan region,not specified,IT Academy,False,False,"#андижан #smm 
SMM-менеджер

от 3 000 000 до 10 000 000 so'm на руки

Требуемый опыт работы: 1–3 года
Полная занятость, полный день

В успешную, быстроразвивающиеся компанию IT Academy требуется SMM менеджер. Г. Андижан

Обязанности:
Ведение страниц в социальных сетях от имени компании.
Разработка контент-плана согласно концепции развития компании и его запуск.
Поиск новых вариантов продвижения бренда компании в социальных сетях, мессенджерах, в интернете, координация продвижения постов.
Создание SMM стратегии, SMM продвижение, генерация инфоповодов, регулярное создание креативного контента: подбор, монтаж, создание фото и видео контента, копирайтинг/ретаргетинг вовлекающих текстов, создание и оформление сторис, проведение прямых эфиров и конкурсов (есть команда).
Поиск новых вариантов продвижения бренда Компании в социальных сетях, мессенджерах, в интернете, координация продвижения постов.
Написание рекламных текстов (PR-статей), копирайтинг (есть команда).
Создание фото, видео-контента в социальных сетях (Instagramm, Facebook, Telegram, Youtube) (есть видеооператор).
Взаимодействие с блогерами, публичными лицами и партнерскими проектами в социальных сетях.
Работа над увеличением вовлечённости ЦА, настройка третированной рекламы через ADS target и напрямую со страницы.
Анализ статистик эффективности каждого запущенного рекламного проекта.
Отслеживание трендов, новых инструментов и технологий в продвижении социальных сетей.

Требования: 
уверенный СММ менеджер с опытом работы не менее 1 года;
продвинутые понятия в создании проектов таргет рекламы (ADS-manager);
умение создавать качественный контент план и следовать ему;
навыки владения инструментов, необходимых для СММщика;
знание площадок СММ (инста, фб, вк, ютуб, телеграм);
мы рассматриваем только в штат на полную занятость.
Условия: График работы: 6/1, с 09.00 до 18.00.
Комната отдыха, комфортный офис.

Опыт работы и портфолио обязательно! подать заявку


👉 Подписаться на канал @UzDev_Jobs",2024-08-14 08:33:50+00:00
SMM Manager,Marketing,1-3 years,from 3000000 to 10000000 UZS,Andijan region,not specified,IT Academy,False,False,"#андижан #smm 
В успешную, быстроразвивающиеся компанию IT Academy требуется SMM менеджер. Г. Андижан

от 3 000 000 до 10 000 000 so'm на руки

Требуемый опыт работы: 1–3 года
Полная занятость, полный день

Обязанности:
- Ведение страниц в социальных сетях от имени компании.
- Разработка контент-плана согласно концепции развития компании и его запуск.
- Поиск новых вариантов продвижения бренда компании в социальных сетях, мессенджерах, в интернете, координация продвижения постов.
- Создание SMM стратегии, SMM продвижение, генерация инфоповодов, регулярное создание креативного контента: подбор, монтаж, создание фото и видео контента, копирайтинг/ретаргетинг вовлекающих текстов, создание и оформление сторис, проведение прямых эфиров и конкурсов (есть команда).
- Поиск новых вариантов продвижения бренда Компании в социальных сетях, мессенджерах, в интернете, координация продвижения постов.
- Написание рекламных текстов (PR-статей), копирайтинг (есть команда).
Создание фото, видео-контента в социальных сетях (Instagramm, Facebook, Telegram, Youtube) (есть видеооператор).
- Взаимодействие с блогерами, публичными лицами и партнерскими проектами в социальных сетях.
- Работа над увеличением вовлечённости ЦА, настройка третированной рекламы через ADS target и напрямую со страницы.
- Анализ статистик эффективности каждого запущенного рекламного проекта.
- Отслеживание трендов, новых инструментов и технологий в продвижении социальных сетей.


Требования: 
- уверенный СММ менеджер с опытом работы не менее 1 года;
- продвинутые понятия в создании проектов таргет рекламы (ADS-manager);
- умение создавать качественный контент план и следовать ему;
- навыки владения инструментов, необходимых для СММщика;
- знание площадок СММ (инста, фб, вк, ютуб, телеграм);
- мы рассматриваем только в штат на полную занятость.

Условия: 
График работы: 6/1, с 09.00 до 18.00.
Комната отдыха, комфортный офис.


Опыт работы и портфолио обязательно! подать заявку


👉 Подписаться на канал @UzDev_Jobs",2024-11-29 09:28:53+00:00
